,age,education,familyId,homeId,homeX,homeY,infected,infectionTime,schoolId,sex,type,workplaceId
850,43,11,231,398,935.6876168637779,6.581244153967547,False,0,0,Male,working,0
851,8,5,231,398,935.6876168637779,6.581244153967547,False,0,0,Male,student,0
852,6,3,231,398,935.6876168637779,6.581244153967547,False,0,0,Female,student,0
853,13,10,231,398,935.6876168637779,6.581244153967547,False,0,0,Female,student,0
854,13,12,232,352,262.1906003394104,192.05316207478208,False,0,0,Female,working,0
855,33,15,232,352,262.1906003394104,192.05316207478208,False,0,0,Male,working,0
856,13,10,232,352,262.1906003394104,192.05316207478208,False,0,0,Female,student,0
857,11,14,233,139,104.79314602660583,698.9346972037938,False,0,0,Female,working,0
858,43,10,233,139,104.79314602660583,698.9346972037938,False,0,0,Male,working,0
859,11,8,233,139,104.79314602660583,698.9346972037938,False,0,0,Female,student,0
860,33,0,234,146,311.93990346239775,153.21488955142505,False,0,0,Male,working,0
861,31,0,234,146,311.93990346239775,153.21488955142505,False,0,0,Female,working,0
862,12,12,235,11,572.0586936211173,585.4511884742146,False,0,0,Female,working,0
863,30,12,235,11,572.0586936211173,585.4511884742146,False,0,0,Male,working,0
864,12,9,235,11,572.0586936211173,585.4511884742146,False,0,0,Male,student,0
865,5,2,235,11,572.0586936211173,585.4511884742146,False,0,0,Female,student,0
866,44,0,236,193,708.2614457213659,924.6934942146365,False,0,0,Male,working,0
867,42,0,236,193,708.2614457213659,924.6934942146365,False,0,0,Female,working,0
868,10,11,237,380,404.7205215426639,330.4863464779213,False,0,0,Female,working,0
869,31,14,237,380,404.7205215426639,330.4863464779213,False,0,0,Male,working,0
870,10,7,237,380,404.7205215426639,330.4863464779213,False,0,0,Male,student,0
871,6,3,237,380,404.7205215426639,330.4863464779213,False,0,0,Female,student,0
872,12,10,238,158,743.4105751796341,177.23194718293078,False,0,0,Female,working,0
873,50,14,238,158,743.4105751796341,177.23194718293078,False,0,0,Male,working,0
874,12,9,238,158,743.4105751796341,177.23194718293078,False,0,0,Male,student,0
875,14,11,238,158,743.4105751796341,177.23194718293078,False,0,0,Male,student,0
876,15,11,239,34,80.27200336360896,176.11705366502605,False,0,0,Female,working,0
877,49,11,239,34,80.27200336360896,176.11705366502605,False,0,0,Male,working,0
878,15,12,239,34,80.27200336360896,176.11705366502605,False,0,0,Female,student,0
879,15,12,239,34,80.27200336360896,176.11705366502605,False,0,0,Female,student,0
880,15,13,240,171,625.258444798746,471.717031665428,False,0,0,Female,working,0
881,45,14,240,171,625.258444798746,471.717031665428,False,0,0,Male,working,0
882,15,12,240,171,625.258444798746,471.717031665428,False,0,0,Female,student,0
883,8,5,240,171,625.258444798746,471.717031665428,False,0,0,Female,student,0
884,10,7,241,33,976.0158566797727,57.33083707071896,False,0,0,Female,working,0
885,45,14,241,33,976.0158566797727,57.33083707071896,False,0,0,Male,working,0
886,10,7,241,33,976.0158566797727,57.33083707071896,False,0,0,Male,student,0
887,39,0,242,102,500.49378093729536,631.3476337102672,False,0,0,Male,working,0
888,37,0,242,102,500.49378093729536,631.3476337102672,False,0,0,Female,working,0
889,5,15,243,344,116.16185202337337,460.24705587223445,False,0,0,Female,working,0
890,42,11,243,344,116.16185202337337,460.24705587223445,False,0,0,Male,working,0
891,5,2,243,344,116.16185202337337,460.24705587223445,False,0,0,Male,student,0
892,13,10,243,344,116.16185202337337,460.24705587223445,False,0,0,Female,student,0
893,15,12,243,344,116.16185202337337,460.24705587223445,False,0,0,Male,student,0
894,6,15,244,138,9.326904089630217,237.53379337608237,False,0,0,Female,working,0
895,47,16,244,138,9.326904089630217,237.53379337608237,False,0,0,Male,working,0
896,6,3,244,138,9.326904089630217,237.53379337608237,False,0,0,Female,student,0
897,10,7,244,138,9.326904089630217,237.53379337608237,False,0,0,Male,student,0
898,16,13,244,138,9.326904089630217,237.53379337608237,False,0,0,Male,student,0
899,15,7,245,124,346.0213609146525,327.87942672931626,False,0,0,Female,working,0
900,49,12,245,124,346.0213609146525,327.87942672931626,False,0,0,Male,working,0
901,15,12,245,124,346.0213609146525,327.87942672931626,False,0,0,Male,student,0
902,43,0,246,140,913.6725137892075,515.0715602345329,False,0,0,Male,working,0
903,41,0,246,140,913.6725137892075,515.0715602345329,False,0,0,Female,working,0
904,37,0,247,150,953.398251224775,411.4675185457569,False,0,0,Male,working,0
905,35,0,247,150,953.398251224775,411.4675185457569,False,0,0,Female,working,0
906,43,0,248,251,348.02883117317816,858.8433901947484,False,0,0,Male,working,0
907,41,0,248,251,348.02883117317816,858.8433901947484,False,0,0,Female,working,0
908,5,7,249,83,291.3243054164516,608.7744706701957,False,0,0,Female,working,0
909,41,15,249,83,291.3243054164516,608.7744706701957,False,0,0,Male,working,0
910,5,2,249,83,291.3243054164516,608.7744706701957,False,0,0,Female,student,0
911,11,8,249,83,291.3243054164516,608.7744706701957,False,0,0,Female,student,0
912,15,11,250,422,495.14426398977474,150.3181303347181,False,0,0,Female,working,0
913,47,10,250,422,495.14426398977474,150.3181303347181,False,0,0,Male,working,0
914,15,12,250,422,495.14426398977474,150.3181303347181,False,0,0,Female,student,0
915,8,5,250,422,495.14426398977474,150.3181303347181,False,0,0,Female,student,0
916,5,9,251,313,626.5929347487419,916.7263980826291,False,0,0,Female,working,0
917,40,12,251,313,626.5929347487419,916.7263980826291,False,0,0,Male,working,0
918,5,2,251,313,626.5929347487419,916.7263980826291,False,0,0,Male,student,0
919,5,2,251,313,626.5929347487419,916.7263980826291,False,0,0,Female,student,0
920,13,8,252,308,701.2603340725959,827.2195166023229,False,0,0,Female,working,0
921,40,13,252,308,701.2603340725959,827.2195166023229,False,0,0,Male,working,0
922,13,10,252,308,701.2603340725959,827.2195166023229,False,0,0,Male,student,0
923,13,10,252,308,701.2603340725959,827.2195166023229,False,0,0,Female,student,0
924,6,10,253,436,84.89518813403096,157.49120356329826,False,0,0,Female,working,0
925,43,14,253,436,84.89518813403096,157.49120356329826,False,0,0,Male,working,0
926,6,3,253,436,84.89518813403096,157.49120356329826,False,0,0,Female,student,0
927,16,13,253,436,84.89518813403096,157.49120356329826,False,0,0,Male,student,0
928,5,2,253,436,84.89518813403096,157.49120356329826,False,0,0,Female,student,0
929,38,0,254,291,842.9543220659233,91.4022877923818,False,0,0,Male,working,0
930,36,0,254,291,842.9543220659233,91.4022877923818,False,0,0,Female,working,0
931,7,7,255,335,297.1716474081545,261.42447141758106,False,0,0,Female,working,0
932,39,14,255,335,297.1716474081545,261.42447141758106,False,0,0,Male,working,0
933,7,4,255,335,297.1716474081545,261.42447141758106,False,0,0,Male,student,0
934,11,8,255,335,297.1716474081545,261.42447141758106,False,0,0,Male,student,0
935,11,15,256,24,375.5755589825527,45.41613845667391,False,0,0,Female,working,0
936,47,11,256,24,375.5755589825527,45.41613845667391,False,0,0,Male,working,0
937,11,8,256,24,375.5755589825527,45.41613845667391,False,0,0,Female,student,0
938,10,8,257,405,732.8222742113126,980.0598148738444,False,0,0,Female,working,0
939,31,16,257,405,732.8222742113126,980.0598148738444,False,0,0,Male,working,0
940,10,7,257,405,732.8222742113126,980.0598148738444,False,0,0,Female,student,0
941,10,8,258,40,978.9500770394635,290.98100157337103,False,0,0,Female,working,0
942,38,11,258,40,978.9500770394635,290.98100157337103,False,0,0,Male,working,0
943,10,7,258,40,978.9500770394635,290.98100157337103,False,0,0,Male,student,0
944,7,4,258,40,978.9500770394635,290.98100157337103,False,0,0,Female,student,0
945,15,12,258,40,978.9500770394635,290.98100157337103,False,0,0,Male,student,0
946,12,7,259,144,66.92018687177548,879.4010064906341,False,0,0,Female,working,0
947,50,12,259,144,66.92018687177548,879.4010064906341,False,0,0,Male,working,0
948,12,9,259,144,66.92018687177548,879.4010064906341,False,0,0,Male,student,0
949,14,11,259,144,66.92018687177548,879.4010064906341,False,0,0,Male,student,0
950,8,5,259,144,66.92018687177548,879.4010064906341,False,0,0,Male,student,0
951,8,7,260,260,4.868907139378154,148.5216373454321,False,0,0,Female,working,0
952,50,10,260,260,4.868907139378154,148.5216373454321,False,0,0,Male,working,0
953,8,5,260,260,4.868907139378154,148.5216373454321,False,0,0,Female,student,0
954,10,10,261,337,152.7512495298037,438.6586536473144,False,0,0,Female,working,0
955,41,15,261,337,152.7512495298037,438.6586536473144,False,0,0,Male,working,0
956,10,7,261,337,152.7512495298037,438.6586536473144,False,0,0,Male,student,0
957,42,0,262,176,194.62861143427423,903.1430469602786,False,0,0,Male,working,0
958,40,0,262,176,194.62861143427423,903.1430469602786,False,0,0,Female,working,0
959,48,0,263,450,152.26706418094716,363.6441182789848,False,0,0,Male,working,0
960,46,0,263,450,152.26706418094716,363.6441182789848,False,0,0,Female,working,0
961,6,12,264,456,137.01912917120075,166.30623040528158,False,0,0,Female,working,0
962,43,13,264,456,137.01912917120075,166.30623040528158,False,0,0,Male,working,0
963,6,3,264,456,137.01912917120075,166.30623040528158,False,0,0,Male,student,0
964,11,12,265,376,161.18746557163965,569.9427132909658,False,0,0,Female,working,0
965,36,16,265,376,161.18746557163965,569.9427132909658,False,0,0,Male,working,0
966,11,8,265,376,161.18746557163965,569.9427132909658,False,0,0,Male,student,0
967,15,12,265,376,161.18746557163965,569.9427132909658,False,0,0,Male,student,0
968,6,7,266,211,788.1432594532376,130.31205773433874,False,0,0,Female,working,0
969,38,12,266,211,788.1432594532376,130.31205773433874,False,0,0,Male,working,0
970,6,3,266,211,788.1432594532376,130.31205773433874,False,0,0,Female,student,0
971,13,10,266,211,788.1432594532376,130.31205773433874,False,0,0,Female,student,0
972,13,10,266,211,788.1432594532376,130.31205773433874,False,0,0,Female,student,0
973,11,9,267,141,378.57133761936524,270.61028308679147,False,0,0,Female,working,0
974,36,16,267,141,378.57133761936524,270.61028308679147,False,0,0,Male,working,0
975,11,8,267,141,378.57133761936524,270.61028308679147,False,0,0,Female,student,0
976,16,13,267,141,378.57133761936524,270.61028308679147,False,0,0,Male,student,0
977,5,11,268,210,763.1199816561865,609.1633148574308,False,0,0,Female,working,0
978,44,13,268,210,763.1199816561865,609.1633148574308,False,0,0,Male,working,0
979,5,2,268,210,763.1199816561865,609.1633148574308,False,0,0,Male,student,0
980,7,4,268,210,763.1199816561865,609.1633148574308,False,0,0,Male,student,0
981,6,3,268,210,763.1199816561865,609.1633148574308,False,0,0,Male,student,0
982,11,12,269,304,773.371318904706,216.80146567709957,False,0,0,Female,working,0
983,50,10,269,304,773.371318904706,216.80146567709957,False,0,0,Male,working,0
984,11,8,269,304,773.371318904706,216.80146567709957,False,0,0,Female,student,0
985,8,10,270,467,355.7872558433429,154.5303854341543,False,0,0,Female,working,0
986,50,10,270,467,355.7872558433429,154.5303854341543,False,0,0,Male,working,0
987,8,5,270,467,355.7872558433429,154.5303854341543,False,0,0,Female,student,0
988,15,12,270,467,355.7872558433429,154.5303854341543,False,0,0,Male,student,0
989,32,0,271,470,344.3129557396776,49.53219893999172,False,0,0,Male,working,0
990,30,0,271,470,344.3129557396776,49.53219893999172,False,0,0,Female,working,0
991,11,9,272,427,688.6233054341853,411.17142323720424,False,0,0,Female,working,0
992,48,10,272,427,688.6233054341853,411.17142323720424,False,0,0,Male,working,0
993,11,8,272,427,688.6233054341853,411.17142323720424,False,0,0,Female,student,0
994,9,6,272,427,688.6233054341853,411.17142323720424,False,0,0,Female,student,0
995,9,14,273,3,552.5197023117122,223.77022708861006,False,0,0,Female,working,0
996,35,15,273,3,552.5197023117122,223.77022708861006,False,0,0,Male,working,0
997,9,6,273,3,552.5197023117122,223.77022708861006,False,0,0,Male,student,0
998,14,11,273,3,552.5197023117122,223.77022708861006,False,0,0,Male,student,0
999,10,7,274,432,178.5181815731176,40.90509701014944,False,0,0,Female,working,0
1000,35,15,274,432,178.5181815731176,40.90509701014944,False,0,0,Male,working,0
1001,10,7,274,432,178.5181815731176,40.90509701014944,False,0,0,Male,student,0
1002,13,10,274,432,178.5181815731176,40.90509701014944,False,0,0,Male,student,0
1003,8,5,274,432,178.5181815731176,40.90509701014944,False,0,0,Male,student,0
1004,10,11,275,162,116.02319299893115,740.548654047828,False,0,0,Female,working,0
1005,43,15,275,162,116.02319299893115,740.548654047828,False,0,0,Male,working,0
1006,10,7,275,162,116.02319299893115,740.548654047828,False,0,0,Female,student,0
1007,8,5,275,162,116.02319299893115,740.548654047828,False,0,0,Female,student,0
1008,10,7,275,162,116.02319299893115,740.548654047828,False,0,0,Female,student,0
1009,12,12,276,276,927.0305648136438,346.1078364434618,False,0,0,Female,working,0
1010,50,11,276,276,927.0305648136438,346.1078364434618,False,0,0,Male,working,0
1011,12,9,276,276,927.0305648136438,346.1078364434618,False,0,0,Male,student,0
1012,16,13,276,276,927.0305648136438,346.1078364434618,False,0,0,Female,student,0
1013,9,10,277,472,67.16987040001632,171.80079173010387,False,0,0,Female,working,0
1014,49,14,277,472,67.16987040001632,171.80079173010387,False,0,0,Male,working,0
1015,9,6,277,472,67.16987040001632,171.80079173010387,False,0,0,Male,student,0
1016,15,12,277,472,67.16987040001632,171.80079173010387,False,0,0,Male,student,0
1017,8,7,278,374,766.3973067127694,682.1764069011127,False,0,0,Female,working,0
1018,38,14,278,374,766.3973067127694,682.1764069011127,False,0,0,Male,working,0
1019,8,5,278,374,766.3973067127694,682.1764069011127,False,0,0,Female,student,0
1020,13,11,279,410,325.4141887850628,916.6710109783301,False,0,0,Female,working,0
1021,36,11,279,410,325.4141887850628,916.6710109783301,False,0,0,Male,working,0
1022,13,10,279,410,325.4141887850628,916.6710109783301,False,0,0,Female,student,0
1023,14,11,279,410,325.4141887850628,916.6710109783301,False,0,0,Female,student,0
1024,7,10,280,4,875.9750462752281,465.2340487557002,False,0,0,Female,working,0
1025,35,10,280,4,875.9750462752281,465.2340487557002,False,0,0,Male,working,0
1026,7,4,280,4,875.9750462752281,465.2340487557002,False,0,0,Female,student,0
1027,15,12,280,4,875.9750462752281,465.2340487557002,False,0,0,Male,student,0
1028,7,4,280,4,875.9750462752281,465.2340487557002,False,0,0,Female,student,0
1029,7,11,281,248,457.97265578363147,440.6781587175096,False,0,0,Female,working,0
1030,49,15,281,248,457.97265578363147,440.6781587175096,False,0,0,Male,working,0
1031,7,4,281,248,457.97265578363147,440.6781587175096,False,0,0,Female,student,0
1032,9,6,281,248,457.97265578363147,440.6781587175096,False,0,0,Female,student,0
1033,48,0,282,23,62.06712997974939,26.23412018745086,False,0,0,Male,working,0
1034,46,0,282,23,62.06712997974939,26.23412018745086,False,0,0,Female,working,0
1035,15,7,283,374,764.1314674694797,663.9972903975797,False,0,0,Female,working,0
1036,40,12,283,374,764.1314674694797,663.9972903975797,False,0,0,Male,working,0
1037,15,12,283,374,764.1314674694797,663.9972903975797,False,0,0,Female,student,0
1038,9,6,283,374,764.1314674694797,663.9972903975797,False,0,0,Female,student,0
1039,9,6,283,374,764.1314674694797,663.9972903975797,False,0,0,Female,student,0
1040,13,9,284,268,955.7511938331612,518.6029697874162,False,0,0,Female,working,0
1041,41,16,284,268,955.7511938331612,518.6029697874162,False,0,0,Male,working,0
1042,13,10,284,268,955.7511938331612,518.6029697874162,False,0,0,Male,student,0
1043,11,8,284,268,955.7511938331612,518.6029697874162,False,0,0,Male,student,0
1044,47,0,285,397,727.2969478539138,689.7962307047846,False,0,0,Male,working,0
1045,45,0,285,397,727.2969478539138,689.7962307047846,False,0,0,Female,working,0
1046,9,12,286,472,65.67357647050454,151.79425374877664,False,0,0,Female,working,0
1047,42,10,286,472,65.67357647050454,151.79425374877664,False,0,0,Male,working,0
1048,9,6,286,472,65.67357647050454,151.79425374877664,False,0,0,Male,student,0
1049,11,8,286,472,65.67357647050454,151.79425374877664,False,0,0,Female,student,0
1050,14,8,287,262,34.990549068656286,828.6874315637886,False,0,0,Female,working,0
1051,42,11,287,262,34.990549068656286,828.6874315637886,False,0,0,Male,working,0
1052,14,11,287,262,34.990549068656286,828.6874315637886,False,0,0,Female,student,0
1053,11,8,287,262,34.990549068656286,828.6874315637886,False,0,0,Male,student,0
1054,15,12,287,262,34.990549068656286,828.6874315637886,False,0,0,Male,student,0
1055,14,14,288,332,496.1769457756952,362.411444659499,False,0,0,Female,working,0
1056,34,11,288,332,496.1769457756952,362.411444659499,False,0,0,Male,working,0
1057,14,11,288,332,496.1769457756952,362.411444659499,False,0,0,Male,student,0
1058,8,5,288,332,496.1769457756952,362.411444659499,False,0,0,Male,student,0
1059,38,0,289,336,715.8256611661537,801.0950536585492,False,0,0,Male,working,0
1060,36,0,289,336,715.8256611661537,801.0950536585492,False,0,0,Female,working,0
1061,31,0,290,360,388.82200841370053,347.25505484755416,False,0,0,Male,working,0
1062,29,0,290,360,388.82200841370053,347.25505484755416,False,0,0,Female,working,0
1063,38,0,291,128,598.9461414416543,952.2586239135973,False,0,0,Male,working,0
1064,36,0,291,128,598.9461414416543,952.2586239135973,False,0,0,Female,working,0
1065,12,13,292,470,352.11539848605554,78.56558863240737,False,0,0,Female,working,0
1066,37,11,292,470,352.11539848605554,78.56558863240737,False,0,0,Male,working,0
1067,12,9,292,470,352.11539848605554,78.56558863240737,False,0,0,Female,student,0
1068,7,12,293,101,614.4502283127788,173.36832867305307,False,0,0,Female,working,0
1069,45,16,293,101,614.4502283127788,173.36832867305307,False,0,0,Male,working,0
1070,7,4,293,101,614.4502283127788,173.36832867305307,False,0,0,Female,student,0
1071,7,4,293,101,614.4502283127788,173.36832867305307,False,0,0,Female,student,0
1072,16,8,294,378,58.98462972522911,284.9939826926854,False,0,0,Female,working,0
1073,48,16,294,378,58.98462972522911,284.9939826926854,False,0,0,Male,working,0
1074,16,13,294,378,58.98462972522911,284.9939826926854,False,0,0,Female,student,0
1075,16,13,294,378,58.98462972522911,284.9939826926854,False,0,0,Female,student,0
1076,9,6,294,378,58.98462972522911,284.9939826926854,False,0,0,Male,student,0
1077,14,11,295,401,714.8317319385732,499.79400185336567,False,0,0,Female,working,0
1078,43,12,295,401,714.8317319385732,499.79400185336567,False,0,0,Male,working,0
1079,14,11,295,401,714.8317319385732,499.79400185336567,False,0,0,Female,student,0
1080,6,3,295,401,714.8317319385732,499.79400185336567,False,0,0,Female,student,0
1081,8,11,296,407,494.94992396166316,820.2805085257502,False,0,0,Female,working,0
1082,49,13,296,407,494.94992396166316,820.2805085257502,False,0,0,Male,working,0
1083,8,5,296,407,494.94992396166316,820.2805085257502,False,0,0,Male,student,0
1084,12,9,296,407,494.94992396166316,820.2805085257502,False,0,0,Male,student,0
1085,11,8,296,407,494.94992396166316,820.2805085257502,False,0,0,Female,student,0
1086,49,0,297,422,500.28747957577826,130.80509135740272,False,0,0,Male,working,0
1087,47,0,297,422,500.28747957577826,130.80509135740272,False,0,0,Female,working,0
1088,38,0,298,38,264.05137095639355,798.4123532112167,False,0,0,Male,working,0
1089,36,0,298,38,264.05137095639355,798.4123532112167,False,0,0,Female,working,0
1090,5,12,299,336,698.7894076529694,799.7993373515376,False,0,0,Female,working,0
1091,40,13,299,336,698.7894076529694,799.7993373515376,False,0,0,Male,working,0
1092,5,2,299,336,698.7894076529694,799.7993373515376,False,0,0,Female,student,0
1093,16,9,300,104,935.7730534723332,831.7944202769236,False,0,0,Female,working,0
1094,37,13,300,104,935.7730534723332,831.7944202769236,False,0,0,Male,working,0
1095,16,13,300,104,935.7730534723332,831.7944202769236,False,0,0,Female,student,0
1096,8,5,300,104,935.7730534723332,831.7944202769236,False,0,0,Male,student,0
1097,8,9,301,57,777.8823639030768,384.35533067864935,False,0,0,Female,working,0
1098,36,11,301,57,777.8823639030768,384.35533067864935,False,0,0,Male,working,0
1099,8,5,301,57,777.8823639030768,384.35533067864935,False,0,0,Male,student,0
1100,9,11,302,74,203.86267240874744,209.71808029186744,False,0,0,Female,working,0
1101,36,10,302,74,203.86267240874744,209.71808029186744,False,0,0,Male,working,0
1102,9,6,302,74,203.86267240874744,209.71808029186744,False,0,0,Male,student,0
1103,10,7,302,74,203.86267240874744,209.71808029186744,False,0,0,Female,student,0
1104,9,10,303,307,396.17374636389513,930.356846866901,True,0,0,Female,working,0
1105,37,14,303,307,396.17374636389513,930.356846866901,False,0,0,Male,working,0
1106,9,6,303,307,396.17374636389513,930.356846866901,False,0,0,Male,student,0
1107,14,12,304,3,597.2040070365473,216.03213291765599,False,0,0,Female,working,0
1108,34,15,304,3,597.2040070365473,216.03213291765599,False,0,0,Male,working,0
1109,14,11,304,3,597.2040070365473,216.03213291765599,False,0,0,Female,student,0
1110,9,6,304,3,597.2040070365473,216.03213291765599,False,0,0,Male,student,0
1111,47,0,305,311,466.96531013802144,65.44586438415078,False,0,0,Male,working,0
1112,45,0,305,311,466.96531013802144,65.44586438415078,False,0,0,Female,working,0
1113,12,7,306,166,104.90298006923626,859.9193374631805,False,0,0,Female,working,0
1114,34,15,306,166,104.90298006923626,859.9193374631805,False,0,0,Male,working,0
1115,12,9,306,166,104.90298006923626,859.9193374631805,False,0,0,Female,student,0
1116,5,2,306,166,104.90298006923626,859.9193374631805,False,0,0,Female,student,0
1117,36,0,307,183,214.95547984115936,329.6907404255338,False,0,0,Male,working,0
1118,34,0,307,183,214.95547984115936,329.6907404255338,False,0,0,Female,working,0
1119,12,13,308,112,390.2585324758674,55.89469906849898,False,0,0,Female,working,0
1120,41,11,308,112,390.2585324758674,55.89469906849898,False,0,0,Male,working,0
1121,12,9,308,112,390.2585324758674,55.89469906849898,False,0,0,Male,student,0
1122,13,10,308,112,390.2585324758674,55.89469906849898,False,0,0,Female,student,0
1123,48,0,309,289,773.4216505153414,178.91910035695824,False,0,0,Male,working,0
1124,46,0,309,289,773.4216505153414,178.91910035695824,False,0,0,Female,working,0
1125,16,7,310,41,930.0439855830941,964.9874068422644,False,0,0,Female,working,0
1126,34,14,310,41,930.0439855830941,964.9874068422644,False,0,0,Male,working,0
1127,16,13,310,41,930.0439855830941,964.9874068422644,False,0,0,Male,student,0
1128,15,12,310,41,930.0439855830941,964.9874068422644,False,0,0,Male,student,0
1129,6,15,311,168,44.80796189414726,206.07689368086434,False,0,0,Female,working,0
1130,41,13,311,168,44.80796189414726,206.07689368086434,False,0,0,Male,working,0
1131,6,3,311,168,44.80796189414726,206.07689368086434,False,0,0,Male,student,0
1132,8,5,311,168,44.80796189414726,206.07689368086434,False,0,0,Male,student,0
1133,32,0,312,140,927.327838264687,487.8950071541677,False,0,0,Male,working,0
1134,30,0,312,140,927.327838264687,487.8950071541677,False,0,0,Female,working,0
1135,12,8,313,114,407.53680247611567,797.7635705297976,False,0,0,Female,working,0
1136,31,10,313,114,407.53680247611567,797.7635705297976,False,0,0,Male,working,0
1137,12,9,313,114,407.53680247611567,797.7635705297976,False,0,0,Male,student,0
1138,9,6,313,114,407.53680247611567,797.7635705297976,False,0,0,Male,student,0
1139,16,9,314,249,99.00170952503962,981.2114160118056,False,0,0,Female,working,0
1140,46,10,314,249,99.00170952503962,981.2114160118056,False,0,0,Male,working,0
1141,16,13,314,249,99.00170952503962,981.2114160118056,False,0,0,Male,student,0
1142,5,2,314,249,99.00170952503962,981.2114160118056,False,0,0,Female,student,0
1143,14,9,315,101,613.2596742761608,185.97393094162274,False,0,0,Female,working,0
1144,34,13,315,101,613.2596742761608,185.97393094162274,False,0,0,Male,working,0
1145,14,11,315,101,613.2596742761608,185.97393094162274,False,0,0,Male,student,0
1146,15,11,316,161,388.5548437926759,533.4172845281705,False,0,0,Female,working,0
1147,32,10,316,161,388.5548437926759,533.4172845281705,False,0,0,Male,working,0
1148,15,12,316,161,388.5548437926759,533.4172845281705,False,0,0,Male,student,0
1149,10,7,316,161,388.5548437926759,533.4172845281705,False,0,0,Female,student,0
1150,8,5,316,161,388.5548437926759,533.4172845281705,False,0,0,Female,student,0
1151,9,15,317,301,158.31410524379575,515.2350782877958,False,0,0,Female,working,0
1152,46,12,317,301,158.31410524379575,515.2350782877958,False,0,0,Male,working,0
1153,9,6,317,301,158.31410524379575,515.2350782877958,False,0,0,Female,student,0
1154,8,5,317,301,158.31410524379575,515.2350782877958,False,0,0,Male,student,0
1155,8,14,318,397,721.1630015168408,692.2926807746038,False,0,0,Female,working,0
1156,34,15,318,397,721.1630015168408,692.2926807746038,False,0,0,Male,working,0
1157,8,5,318,397,721.1630015168408,692.2926807746038,False,0,0,Male,student,0
1158,16,15,319,244,377.37930250818033,730.1539553462327,False,0,0,Female,working,0
1159,30,15,319,244,377.37930250818033,730.1539553462327,False,0,0,Male,working,0
1160,16,13,319,244,377.37930250818033,730.1539553462327,False,0,0,Male,student,0
1161,16,13,319,244,377.37930250818033,730.1539553462327,False,0,0,Male,student,0
1162,16,7,320,456,134.7978847081295,176.73703535131625,False,0,0,Female,working,0
1163,45,11,320,456,134.7978847081295,176.73703535131625,False,0,0,Male,working,0
1164,16,13,320,456,134.7978847081295,176.73703535131625,False,0,0,Male,student,0
1165,14,11,320,456,134.7978847081295,176.73703535131625,False,0,0,Male,student,0
1166,14,11,320,456,134.7978847081295,176.73703535131625,False,0,0,Male,student,0
1167,5,10,321,451,922.2996690285653,427.257580627136,False,0,0,Female,working,0
1168,44,14,321,451,922.2996690285653,427.257580627136,False,0,0,Male,working,0
1169,5,2,321,451,922.2996690285653,427.257580627136,False,0,0,Male,student,0
1170,33,0,322,295,571.3510416635671,372.4262840940975,False,0,0,Male,working,0
1171,31,0,322,295,571.3510416635671,372.4262840940975,False,0,0,Female,working,0
1172,10,7,323,355,769.6478493324306,891.3087385081664,False,0,0,Female,working,0
1173,42,11,323,355,769.6478493324306,891.3087385081664,False,0,0,Male,working,0
1174,10,7,323,355,769.6478493324306,891.3087385081664,False,0,0,Male,student,0
1175,12,14,324,193,710.7534442159334,935.8299659282453,False,0,0,Female,working,0
1176,37,14,324,193,710.7534442159334,935.8299659282453,False,0,0,Male,working,0
1177,12,9,324,193,710.7534442159334,935.8299659282453,False,0,0,Female,student,0
1178,9,6,324,193,710.7534442159334,935.8299659282453,False,0,0,Male,student,0
1179,7,4,324,193,710.7534442159334,935.8299659282453,False,0,0,Female,student,0
1180,5,11,325,169,936.2871331313248,810.3608255144399,False,0,0,Female,working,0
1181,50,10,325,169,936.2871331313248,810.3608255144399,False,0,0,Male,working,0
1182,5,2,325,169,936.2871331313248,810.3608255144399,False,0,0,Male,student,0
1183,50,0,326,143,705.581987905179,315.62108747979687,False,0,0,Male,working,0
1184,48,0,326,143,705.581987905179,315.62108747979687,False,0,0,Female,working,0
1185,12,9,327,21,77.66053200499645,28.099937599613934,False,0,0,Female,working,0
1186,35,10,327,21,77.66053200499645,28.099937599613934,False,0,0,Male,working,0
1187,12,9,327,21,77.66053200499645,28.099937599613934,False,0,0,Female,student,0
1188,11,8,327,21,77.66053200499645,28.099937599613934,False,0,0,Female,student,0
1189,7,4,327,21,77.66053200499645,28.099937599613934,False,0,0,Male,student,0
1190,9,12,328,174,313.0117145985808,109.28665878639765,False,0,0,Female,working,0
1191,40,12,328,174,313.0117145985808,109.28665878639765,False,0,0,Male,working,0
1192,9,6,328,174,313.0117145985808,109.28665878639765,False,0,0,Female,student,0
1193,5,14,329,176,173.54560382150552,893.5051018502265,False,0,0,Female,working,0
1194,39,14,329,176,173.54560382150552,893.5051018502265,False,0,0,Male,working,0
1195,5,2,329,176,173.54560382150552,893.5051018502265,False,0,0,Female,student,0
1196,11,7,330,461,142.46992454997942,388.78954762313555,False,0,0,Female,working,0
1197,42,15,330,461,142.46992454997942,388.78954762313555,False,0,0,Male,working,0
1198,11,8,330,461,142.46992454997942,388.78954762313555,False,0,0,Female,student,0
1199,10,7,330,461,142.46992454997942,388.78954762313555,False,0,0,Male,student,0
1200,6,15,331,290,762.1427074103984,11.861299617674238,False,0,0,Female,working,0
1201,38,10,331,290,762.1427074103984,11.861299617674238,False,0,0,Male,working,0
1202,6,3,331,290,762.1427074103984,11.861299617674238,False,0,0,Male,student,0
